"","Global_active_power","Global_reactive_power","Voltage","Sub_metering_1","Sub_metering_2","Sub_metering_3","Datetime"
"2463",0.36,0.156,242.21,0,0,0,2007-02-02 17:02:00
"2464",0.358,0.156,241.98,0,0,0,2007-02-02 17:03:00
"2465",0.358,0.154,241.89,0,0,0,2007-02-02 17:04:00
"2466",0.356,0.152,241.15,0,0,0,2007-02-02 17:05:00
"2467",0.27,0,241.33,0,0,0,2007-02-02 17:06:00
"2468",0.264,0,241.47,0,0,0,2007-02-02 17:07:00
"2469",0.262,0,241.35,0,0,0,2007-02-02 17:08:00
"2470",0.264,0,241.48,0,0,0,2007-02-02 17:09:00
"2471",0.262,0,241.41,0,0,0,2007-02-02 17:10:00
"2472",0.262,0,241.24,0,0,0,2007-02-02 17:11:00
"2473",0.262,0,241.19,0,0,0,2007-02-02 17:12:00
"2474",0.264,0,241.22,0,0,0,2007-02-02 17:13:00
"2475",0.262,0,241.24,0,0,0,2007-02-02 17:14:00
"2476",0.37,0,241.5,0,0,0,2007-02-02 17:15:00
"2477",0.264,0,241.23,0,0,0,2007-02-02 17:16:00
"2478",0.264,0,240.91,0,0,0,2007-02-02 17:17:00
"2479",0.266,0,241.56,0,0,0,2007-02-02 17:18:00
"2480",0.266,0,241.64,0,0,0,2007-02-02 17:19:00
"2481",0.264,0,241.32,0,0,0,2007-02-02 17:20:00
"2482",0.526,0,240.71,0,0,0,2007-02-02 17:21:00
"2483",0.552,0,240.37,0,0,0,2007-02-02 17:22:00
"2484",0.554,0,240.62,0,0,0,2007-02-02 17:23:00
"2485",0.576,0,240.43,0,0,0,2007-02-02 17:24:00
"2486",0.656,0,240.77,0,0,0,2007-02-02 17:25:00
"2487",0.554,0,240.59,0,0,0,2007-02-02 17:26:00
"2488",0.552,0,240.47,0,0,0,2007-02-02 17:27:00
"2489",0.552,0,240.65,0,0,0,2007-02-02 17:28:00
"2490",0.634,0.102,240.07,0,0,0,2007-02-02 17:29:00
"2491",0.622,0.11,239.69,0,0,0,2007-02-02 17:30:00
"2492",0.708,0.2,240.52,0,0,0,2007-02-02 17:31:00
"2493",0.736,0.248,240.67,0,0,0,2007-02-02 17:32:00
"2494",0.732,0.248,240.49,0,0,0,2007-02-02 17:33:00
"2495",0.724,0.242,239.64,0,0,0,2007-02-02 17:34:00
"2496",0.718,0.238,238.84,0,0,0,2007-02-02 17:35:00
"2497",0.716,0.24,239.02,0,0,0,2007-02-02 17:36:00
"2498",0.714,0.24,239.18,0,0,0,2007-02-02 17:37:00
"2499",0.716,0.242,239.31,0,0,0,2007-02-02 17:38:00
"2500",0.718,0.242,239.24,0,0,0,2007-02-02 17:39:00
"2501",0.648,0.142,238.88,0,0,0,2007-02-02 17:40:00
"2502",0.646,0.138,239,0,0,0,2007-02-02 17:41:00
"2503",0.646,0.14,239.2,0,0,0,2007-02-02 17:42:00
"2504",0.646,0.142,239.65,0,0,0,2007-02-02 17:43:00
"2505",0.644,0.14,239.31,0,0,0,2007-02-02 17:44:00
"2506",0.644,0.14,239.18,0,0,0,2007-02-02 17:45:00
"2507",0.62,0.108,238.72,0,0,0,2007-02-02 17:46:00
"2508",0.552,0,239.09,0,0,0,2007-02-02 17:47:00
"2509",0.55,0,238.73,0,0,0,2007-02-02 17:48:00
"2510",0.552,0,239.55,0,0,0,2007-02-02 17:49:00
"2511",0.552,0,239.27,0,0,0,2007-02-02 17:50:00
"2512",0.552,0,239.57,0,0,0,2007-02-02 17:51:00
"2513",0.552,0,239.44,0,0,0,2007-02-02 17:52:00
"2514",0.552,0,239.75,0,0,0,2007-02-02 17:53:00
"2515",0.556,0,239.23,0,0,0,2007-02-02 17:54:00
"2516",0.766,0,239.01,0,0,0,2007-02-02 17:55:00
"2517",0.72,0,238.93,0,0,0,2007-02-02 17:56:00
"2518",0.666,0,238.78,0,0,0,2007-02-02 17:57:00
"2519",0.716,0,239.37,0,0,0,2007-02-02 17:58:00
"2520",0.732,0,242.49,0,0,0,2007-02-02 17:59:00
"2521",0.698,0,242.34,0,0,0,2007-02-02 18:00:00
"2522",1.002,0,242.34,0,0,3,2007-02-02 18:01:00
"2523",1.792,0,241.6,0,0,19,2007-02-02 18:02:00
"2524",1.768,0,241.14,0,0,18,2007-02-02 18:03:00
"2525",1.738,0,240.26,0,0,18,2007-02-02 18:04:00
"2526",1.728,0,239.99,0,0,18,2007-02-02 18:05:00
"2527",1.72,0,239.67,0,0,18,2007-02-02 18:06:00
"2528",1.72,0,239.82,0,0,18,2007-02-02 18:07:00
"2529",1.862,0,240,0,0,17,2007-02-02 18:08:00
"2530",2.326,0,239.78,0,0,18,2007-02-02 18:09:00
"2531",2.376,0,239.44,0,0,18,2007-02-02 18:10:00
"2532",2.458,0,238.81,0,0,17,2007-02-02 18:11:00
"2533",2.738,0.094,239.05,0,0,18,2007-02-02 18:12:00
"2534",3.148,0.16,238.68,0,0,17,2007-02-02 18:13:00
"2535",3.282,0.198,238.93,0,0,18,2007-02-02 18:14:00
"2536",2.884,0.2,238.75,0,0,17,2007-02-02 18:15:00
"2537",2.664,0.208,239.6,0,0,18,2007-02-02 18:16:00
"2538",2.594,0.208,239.46,0,0,17,2007-02-02 18:17:00
"2539",2.466,0.224,239.63,0,0,18,2007-02-02 18:18:00
"2540",2.438,0.224,239.04,0,0,18,2007-02-02 18:19:00
"2541",2.6,0.226,238.64,0,0,17,2007-02-02 18:20:00
"2542",2.078,0.228,239.45,0,0,18,2007-02-02 18:21:00
"2543",2.072,0.226,239.24,0,0,17,2007-02-02 18:22:00
"2544",2.074,0.228,239.46,0,0,18,2007-02-02 18:23:00
"2545",2.064,0.214,239.14,0,0,17,2007-02-02 18:24:00
"2546",2.006,0.126,239.48,0,0,18,2007-02-02 18:25:00
"2547",2.004,0.124,239.02,0,0,17,2007-02-02 18:26:00
"2548",1.97,0.08,238.68,0,0,18,2007-02-02 18:27:00
"2549",1.898,0,238.58,0,0,17,2007-02-02 18:28:00
"2550",1.912,0,239.35,0,0,18,2007-02-02 18:29:00
"2551",1.912,0,239.57,0,0,17,2007-02-02 18:30:00
"2552",1.92,0,240.06,0,0,18,2007-02-02 18:31:00
"2553",1.906,0,239.26,0,0,18,2007-02-02 18:32:00
"2554",1.896,0,238.67,0,0,17,2007-02-02 18:33:00
"2555",1.666,0,239.17,0,0,18,2007-02-02 18:34:00
"2556",1.638,0,238.78,0,0,17,2007-02-02 18:35:00
"2557",1.642,0,238.9,0,0,18,2007-02-02 18:36:00
"2558",1.722,0.188,238.71,0,0,17,2007-02-02 18:37:00
"2559",1.892,0,238.63,0,0,17,2007-02-02 18:38:00
"2560",1.966,0,238.64,0,0,18,2007-02-02 18:39:00
"2561",2.306,0.104,238.34,0,0,17,2007-02-02 18:40:00
"2562",2.14,0,238.98,0,0,18,2007-02-02 18:41:00
"2563",2.572,0.112,238.28,0,0,17,2007-02-02 18:42:00
"2564",2.442,0,238.75,0,0,18,2007-02-02 18:43:00
"2565",2.558,0,238.01,0,0,17,2007-02-02 18:44:00
"2566",2.892,0.094,237.61,0,0,17,2007-02-02 18:45:00
"2567",2.928,0.094,237.51,0,1,18,2007-02-02 18:46:00
"2568",2.936,0.096,237.96,0,2,17,2007-02-02 18:47:00
"2569",2.942,0.096,238.28,0,1,17,2007-02-02 18:48:00
"2570",2.928,0.094,237.5,0,1,18,2007-02-02 18:49:00
"2571",2.902,0.09,236.43,0,2,17,2007-02-02 18:50:00
"2572",2.9,0.09,236.33,0,1,17,2007-02-02 18:51:00
"2573",2.958,0.136,236.84,0,1,17,2007-02-02 18:52:00
"2574",2.976,0.222,237.17,0,2,17,2007-02-02 18:53:00
"2575",2.762,0.224,237.18,0,1,18,2007-02-02 18:54:00
"2576",3.112,0.23,236.96,0,2,17,2007-02-02 18:55:00
"2577",2.91,0.216,236.12,0,1,17,2007-02-02 18:56:00
"2578",2.566,0.222,236.82,0,1,17,2007-02-02 18:57:00
"2579",2.738,0.27,236.91,0,2,17,2007-02-02 18:58:00
"2580",2.638,0.324,236.9,0,1,18,2007-02-02 18:59:00
"2581",2.646,0.328,237.43,0,1,17,2007-02-02 19:00:00
"2582",2.664,0.322,236.67,0,1,17,2007-02-02 19:01:00
"2583",2.6,0.31,234.92,0,2,17,2007-02-02 19:02:00
"2584",2.59,0.31,234.66,0,1,17,2007-02-02 19:03:00
"2585",2.588,0.31,234.73,0,1,17,2007-02-02 19:04:00
"2586",2.598,0.314,235.42,0,1,17,2007-02-02 19:05:00
"2587",2.584,0.31,234.67,0,2,17,2007-02-02 19:06:00
"2588",2.794,0.31,235.17,0,1,17,2007-02-02 19:07:00
"2589",2.836,0.216,235.34,0,1,17,2007-02-02 19:08:00
"2590",2.508,0.188,235.69,0,1,17,2007-02-02 19:09:00
"2591",2.486,0.15,236.18,0,1,17,2007-02-02 19:10:00
"2592",2.422,0.092,236.22,0,2,17,2007-02-02 19:11:00
"2593",2.13,0.092,236.39,0,1,17,2007-02-02 19:12:00
"2594",1.764,0.088,236.73,0,1,17,2007-02-02 19:13:00
"2595",1.652,0.094,237.63,0,1,17,2007-02-02 19:14:00
"2596",1.556,0,237.7,0,1,18,2007-02-02 19:15:00
"2597",1.578,0,237.13,0,0,17,2007-02-02 19:16:00
"2598",1.888,0,237.9,0,0,17,2007-02-02 19:17:00
"2599",1.714,0,238.41,0,0,18,2007-02-02 19:18:00
"2600",1.724,0,239.13,0,0,17,2007-02-02 19:19:00
"2601",1.728,0,239.51,0,0,18,2007-02-02 19:20:00
"2602",1.822,0,239.84,0,0,17,2007-02-02 19:21:00
"2603",1.898,0,239.35,0,0,18,2007-02-02 19:22:00
"2604",1.966,0,239.28,0,0,18,2007-02-02 19:23:00
"2605",2.04,0,238.73,0,0,17,2007-02-02 19:24:00
"2606",2.032,0,238.13,0,0,17,2007-02-02 19:25:00
"2607",2.03,0,238.07,0,0,18,2007-02-02 19:26:00
"2608",2.022,0,237.5,0,0,17,2007-02-02 19:27:00
"2609",1.888,0,237.77,0,0,17,2007-02-02 19:28:00
"2610",1.754,0,237.53,0,0,18,2007-02-02 19:29:00
"2611",1.694,0,236.94,0,0,17,2007-02-02 19:30:00
"2612",1.688,0,236.49,0,0,17,2007-02-02 19:31:00
"2613",1.764,0,235.9,0,0,17,2007-02-02 19:32:00
"2614",1.968,0.086,235.63,0,0,17,2007-02-02 19:33:00
"2615",2.154,0.104,236.38,0,0,17,2007-02-02 19:34:00
"2616",2.292,0.102,235.72,0,0,17,2007-02-02 19:35:00
"2617",2.286,0.1,235.51,0,0,17,2007-02-02 19:36:00
"2618",2.27,0.096,234.79,0,0,17,2007-02-02 19:37:00
"2619",2.272,0.098,235.07,0,0,17,2007-02-02 19:38:00
"2620",2.29,0.102,236.27,0,0,17,2007-02-02 19:39:00
"2621",2.276,0.1,235.68,0,0,17,2007-02-02 19:40:00
"2622",2.274,0.1,235.67,0,0,17,2007-02-02 19:41:00
"2623",2.276,0.1,235.94,0,0,17,2007-02-02 19:42:00
"2624",2.28,0.102,236.25,0,0,17,2007-02-02 19:43:00
"2625",2.436,0.152,236.58,0,0,18,2007-02-02 19:44:00
"2626",2.53,0.204,237.2,0,0,17,2007-02-02 19:45:00
"2627",2.59,0.2,236.24,0,0,17,2007-02-02 19:46:00
"2628",2.576,0.196,235.68,0,0,17,2007-02-02 19:47:00
"2629",2.548,0.148,235.81,0,0,17,2007-02-02 19:48:00
"2630",2.55,0.072,236.31,0,0,17,2007-02-02 19:49:00
"2631",2.52,0.068,235.27,0,0,17,2007-02-02 19:50:00
"2632",1.878,0.072,236.7,0,0,17,2007-02-02 19:51:00
"2633",1.784,0.076,237.41,0,0,18,2007-02-02 19:52:00
"2634",1.664,0.076,237.55,0,0,17,2007-02-02 19:53:00
"2635",1.656,0.076,237.15,0,0,17,2007-02-02 19:54:00
"2636",1.626,0,236.77,0,0,17,2007-02-02 19:55:00
"2637",1.588,0,237.08,0,0,18,2007-02-02 19:56:00
"2638",1.596,0,237.81,0,0,17,2007-02-02 19:57:00
"2639",1.598,0,237.95,0,0,17,2007-02-02 19:58:00
"2640",1.588,0,237.09,0,0,17,2007-02-02 19:59:00
"2641",2.056,0,235.87,0,0,18,2007-02-02 20:00:00
"2642",2.052,0,235.71,0,0,17,2007-02-02 20:01:00
"2643",2.062,0,236.34,0,0,17,2007-02-02 20:02:00
"2644",2.066,0,236.1,0,0,17,2007-02-02 20:03:00
"2645",2.08,0,237.1,0,0,17,2007-02-02 20:04:00
"2646",1.284,0,238.48,0,0,5,2007-02-02 20:05:00
"2647",1.058,0,239.88,0,0,0,2007-02-02 20:06:00
"2648",1.052,0,239.82,0,0,0,2007-02-02 20:07:00
"2649",1.05,0,239.41,0,0,0,2007-02-02 20:08:00
"2650",1.044,0,238.61,0,0,0,2007-02-02 20:09:00
"2651",1.052,0,238.78,0,0,0,2007-02-02 20:10:00
"2652",1.052,0,238.72,0,0,0,2007-02-02 20:11:00
"2653",1.048,0,238.38,0,0,0,2007-02-02 20:12:00
"2654",1.094,0,237.68,0,0,0,2007-02-02 20:13:00
"2655",1.302,0.12,237.66,0,0,0,2007-02-02 20:14:00
"2656",0.844,0.116,238.24,0,0,0,2007-02-02 20:15:00
"2657",0.822,0.11,237.41,0,0,0,2007-02-02 20:16:00
"2658",0.818,0.11,237.19,0,0,0,2007-02-02 20:17:00
"2659",0.822,0.114,238.33,0,0,0,2007-02-02 20:18:00
"2660",0.828,0.118,239.55,0,0,0,2007-02-02 20:19:00
"2661",1.026,0.112,238.61,0,0,0,2007-02-02 20:20:00
"2662",1.332,0.116,238.34,0,0,0,2007-02-02 20:21:00
"2663",1.37,0.116,238.33,0,0,0,2007-02-02 20:22:00
"2664",1.326,0.118,238.55,0,0,0,2007-02-02 20:23:00
"2665",1.33,0.118,238.82,0,0,0,2007-02-02 20:24:00
"2666",2.318,0.336,238.13,0,0,0,2007-02-02 20:25:00
"2667",1.336,0.124,240.05,0,0,0,2007-02-02 20:26:00
"2668",1.334,0.124,239.94,0,0,0,2007-02-02 20:27:00
"2669",1.42,0.222,239.22,0,0,0,2007-02-02 20:28:00
"2670",1.4,0.222,238.94,0,0,0,2007-02-02 20:29:00
"2671",1.4,0.222,239.08,0,0,0,2007-02-02 20:30:00
"2672",1.408,0.226,239.96,0,0,0,2007-02-02 20:31:00
"2673",1.42,0.226,240.03,0,0,0,2007-02-02 20:32:00
"2674",1.408,0.226,239.91,0,0,0,2007-02-02 20:33:00
"2675",1.396,0.224,239.77,0,0,0,2007-02-02 20:34:00
"2676",1.27,0.158,240.37,0,0,0,2007-02-02 20:35:00
"2677",0.98,0.1,240.48,0,0,0,2007-02-02 20:36:00
"2678",0.984,0.104,241.28,0,0,0,2007-02-02 20:37:00
"2679",0.984,0.104,241.32,0,0,0,2007-02-02 20:38:00
"2680",0.978,0.102,240.75,0,0,0,2007-02-02 20:39:00
"2681",0.978,0.102,240.64,0,0,0,2007-02-02 20:40:00
"2682",0.978,0.102,240.87,0,0,0,2007-02-02 20:41:00
"2683",1.148,0.098,240.45,0,0,0,2007-02-02 20:42:00
"2684",1.218,0.092,241.17,0,0,0,2007-02-02 20:43:00
"2685",0.916,0,241.57,0,0,0,2007-02-02 20:44:00
"2686",0.918,0,242.08,0,0,0,2007-02-02 20:45:00
"2687",0.956,0,240.9,0,0,0,2007-02-02 20:46:00
"2688",1.072,0,240.08,0,0,0,2007-02-02 20:47:00
"2689",0.49,0,240.63,0,0,0,2007-02-02 20:48:00
"2690",0.49,0,241.87,0,0,0,2007-02-02 20:49:00
"2691",0.49,0,241.76,0,0,0,2007-02-02 20:50:00
"2692",0.488,0,241.34,0,0,0,2007-02-02 20:51:00
"2693",0.488,0,241.47,0,0,0,2007-02-02 20:52:00
"2694",0.488,0,241.27,0,0,0,2007-02-02 20:53:00
"2695",0.49,0,241.89,0,0,0,2007-02-02 20:54:00
"2696",0.494,0,242.87,0,0,0,2007-02-02 20:55:00
"2697",0.492,0,242.57,0,0,0,2007-02-02 20:56:00
"2698",0.492,0,242.37,0,0,0,2007-02-02 20:57:00
"2699",0.49,0,241.81,0,0,0,2007-02-02 20:58:00
"2700",0.49,0,241.87,0,0,0,2007-02-02 20:59:00
"2701",0.492,0,242.48,0,0,0,2007-02-02 21:00:00
"2702",0.614,0.14,242.1,0,0,0,2007-02-02 21:01:00
"2703",0.604,0.144,243.42,0,0,0,2007-02-02 21:02:00
"2704",0.6,0.142,243.25,0,0,0,2007-02-02 21:03:00
"2705",0.59,0.128,240.74,0,0,0,2007-02-02 21:04:00
"2706",0.588,0.128,240.76,0,0,0,2007-02-02 21:05:00
"2707",0.586,0.128,240.65,0,0,0,2007-02-02 21:06:00
"2708",0.586,0.13,241.15,0,0,0,2007-02-02 21:07:00
"2709",0.584,0.13,240.84,0,0,0,2007-02-02 21:08:00
"2710",0.584,0.13,241.09,0,0,0,2007-02-02 21:09:00
"2711",0.582,0.128,240.76,0,0,0,2007-02-02 21:10:00
"2712",0.582,0.13,240.88,0,0,0,2007-02-02 21:11:00
"2713",0.576,0.124,239.82,0,0,0,2007-02-02 21:12:00
"2714",0.576,0.126,240.06,0,0,0,2007-02-02 21:13:00
"2715",0.576,0.124,240.06,0,0,0,2007-02-02 21:14:00
"2716",0.576,0.126,240.06,0,0,0,2007-02-02 21:15:00
"2717",0.652,0.206,240.53,0,0,0,2007-02-02 21:16:00
"2718",0.558,0.094,239.82,0,0,0,2007-02-02 21:17:00
"2719",0.558,0.092,239.36,0,0,0,2007-02-02 21:18:00
"2720",0.646,0.206,239.05,0,0,0,2007-02-02 21:19:00
"2721",0.64,0.214,239.55,0,1,0,2007-02-02 21:20:00
"2722",0.636,0.214,239.56,0,1,0,2007-02-02 21:21:00
"2723",0.632,0.212,239.23,0,2,0,2007-02-02 21:22:00
"2724",0.634,0.214,239.61,0,1,0,2007-02-02 21:23:00
"2725",0.634,0.214,239.58,0,2,0,2007-02-02 21:24:00
"2726",0.634,0.216,239.88,0,1,0,2007-02-02 21:25:00
"2727",0.64,0.226,241.63,0,1,0,2007-02-02 21:26:00
"2728",0.622,0.198,241.19,0,2,0,2007-02-02 21:27:00
"2729",0.572,0.12,241.44,0,1,0,2007-02-02 21:28:00
"2730",0.574,0.122,242.18,0,2,0,2007-02-02 21:29:00
"2731",0.572,0.122,242.16,0,1,0,2007-02-02 21:30:00
"2732",0.57,0.122,241.74,0,1,0,2007-02-02 21:31:00
"2733",0.566,0.118,240.82,0,2,0,2007-02-02 21:32:00
"2734",0.566,0.118,240.92,0,1,0,2007-02-02 21:33:00
"2735",0.564,0.116,240.34,0,1,0,2007-02-02 21:34:00
"2736",0.564,0.116,240.51,0,2,0,2007-02-02 21:35:00
"2737",0.558,0.112,239.64,0,1,0,2007-02-02 21:36:00
"2738",0.558,0.11,239.3,0,1,0,2007-02-02 21:37:00
"2739",0.558,0.112,239.71,0,1,0,2007-02-02 21:38:00
"2740",0.558,0.112,239.63,0,2,0,2007-02-02 21:39:00
"2741",0.554,0.11,239.22,0,1,0,2007-02-02 21:40:00
"2742",0.582,0.13,238.11,0,1,0,2007-02-02 21:41:00
"2743",0.658,0.234,237.95,0,1,0,2007-02-02 21:42:00
"2744",0.656,0.234,238.02,0,2,0,2007-02-02 21:43:00
"2745",0.652,0.234,237.8,0,1,0,2007-02-02 21:44:00
"2746",0.648,0.232,237.48,0,1,0,2007-02-02 21:45:00
"2747",0.644,0.23,237.16,0,1,0,2007-02-02 21:46:00
"2748",0.644,0.232,237.46,0,1,0,2007-02-02 21:47:00
"2749",0.644,0.232,237.61,0,1,0,2007-02-02 21:48:00
"2750",0.578,0.122,238.08,0,1,0,2007-02-02 21:49:00
"2751",0.574,0.116,238.16,0,0,0,2007-02-02 21:50:00
"2752",0.576,0.12,239.06,0,0,0,2007-02-02 21:51:00
"2753",0.578,0.122,239.61,0,0,0,2007-02-02 21:52:00
"2754",0.572,0.116,238.18,0,0,0,2007-02-02 21:53:00
"2755",0.57,0.116,237.94,0,0,0,2007-02-02 21:54:00
"2756",0.568,0.114,237.42,0,0,0,2007-02-02 21:55:00
"2757",0.568,0.114,237.41,0,0,0,2007-02-02 21:56:00
"2758",0.514,0,238.52,0,0,0,2007-02-02 21:57:00
"2759",0.48,0,238.42,0,0,0,2007-02-02 21:58:00
"2760",0.48,0,238.67,0,0,0,2007-02-02 21:59:00
"2761",0.518,0,238.97,0,0,0,2007-02-02 22:00:00
"2762",0.552,0.088,237.64,0,0,0,2007-02-02 22:01:00
"2763",0.55,0.086,237.12,0,0,0,2007-02-02 22:02:00
"2764",0.552,0.088,237.61,0,0,0,2007-02-02 22:03:00
"2765",0.552,0.088,237.96,0,0,0,2007-02-02 22:04:00
"2766",0.554,0.092,238.59,0,0,0,2007-02-02 22:05:00
"2767",0.552,0.092,238.7,0,0,0,2007-02-02 22:06:00
"2768",0.55,0.09,238.31,0,0,0,2007-02-02 22:07:00
"2769",0.552,0.094,239.26,0,0,0,2007-02-02 22:08:00
"2770",0.55,0.094,239.09,0,0,0,2007-02-02 22:09:00
"2771",0.552,0.094,239.51,0,0,0,2007-02-02 22:10:00
"2772",0.53,0.064,239.99,0,0,0,2007-02-02 22:11:00
"2773",0.486,0,240.09,0,0,0,2007-02-02 22:12:00
"2774",0.486,0,240.67,0,0,0,2007-02-02 22:13:00
"2775",0.486,0,240.56,0,0,0,2007-02-02 22:14:00
"2776",0.486,0,240.05,0,0,0,2007-02-02 22:15:00
"2777",0.484,0,239.53,0,0,0,2007-02-02 22:16:00
"2778",0.484,0,239.73,0,0,0,2007-02-02 22:17:00
"2779",0.484,0,239.43,0,0,0,2007-02-02 22:18:00
"2780",0.482,0,239.01,0,0,0,2007-02-02 22:19:00
"2781",0.482,0,239.27,0,0,0,2007-02-02 22:20:00
"2782",0.484,0,239.69,0,0,0,2007-02-02 22:21:00
"2783",0.518,0,240.75,0,0,0,2007-02-02 22:22:00
"2784",0.848,0.128,241.15,0,0,0,2007-02-02 22:23:00
"2785",0.764,0.138,242.51,0,0,0,2007-02-02 22:24:00
"2786",0.896,0.134,242.06,0,0,0,2007-02-02 22:25:00
"2787",1.398,0.124,241.43,0,0,1,2007-02-02 22:26:00
"2788",2.378,0.114,240.22,0,0,18,2007-02-02 22:27:00
"2789",2.76,0.116,240.55,0,0,19,2007-02-02 22:28:00
"2790",2.734,0.114,240.09,0,0,18,2007-02-02 22:29:00
"2791",2.716,0.112,239.59,0,0,17,2007-02-02 22:30:00
"2792",2.704,0.11,239.29,0,0,18,2007-02-02 22:31:00
"2793",2.604,0.112,239.41,0,0,18,2007-02-02 22:32:00
"2794",2.5,0.116,239.75,0,0,17,2007-02-02 22:33:00
"2795",4.06,0.092,238.05,0,0,18,2007-02-02 22:34:00
"2796",3.996,0.096,238.77,0,0,17,2007-02-02 22:35:00
"2797",3.946,0.096,238.5,0,0,18,2007-02-02 22:36:00
"2798",3.922,0.098,238.91,0,0,17,2007-02-02 22:37:00
"2799",3.884,0,238.71,0,0,18,2007-02-02 22:38:00
"2800",3.912,0.07,239.14,0,0,17,2007-02-02 22:39:00
"2801",3.91,0.07,239,0,0,18,2007-02-02 22:40:00
"2802",3.914,0.07,239.03,0,0,17,2007-02-02 22:41:00
"2803",3.946,0.074,240.11,0,0,18,2007-02-02 22:42:00
"2804",3.954,0.074,240.48,0,0,18,2007-02-02 22:43:00
"2805",3.928,0.072,239.62,0,0,17,2007-02-02 22:44:00
"2806",3.922,0.07,239.51,0,0,18,2007-02-02 22:45:00
"2807",3.926,0.072,239.68,0,0,18,2007-02-02 22:46:00
"2808",3.926,0.072,239.72,0,0,17,2007-02-02 22:47:00
"2809",4.14,0.068,239.27,0,0,18,2007-02-02 22:48:00
"2810",4.37,0.09,239.64,0,0,17,2007-02-02 22:49:00
"2811",4.338,0.046,239.49,0,0,18,2007-02-02 22:50:00
"2812",4.314,0,239.9,0,0,18,2007-02-02 22:51:00
"2813",4.318,0,239.98,0,0,17,2007-02-02 22:52:00
"2814",4.314,0,239.82,0,0,18,2007-02-02 22:53:00
"2815",4.292,0,239.18,0,0,17,2007-02-02 22:54:00
"2816",4.294,0,239.27,0,0,18,2007-02-02 22:55:00
"2817",4.286,0,239.11,0,0,18,2007-02-02 22:56:00
"2818",4.29,0,239.22,0,0,17,2007-02-02 22:57:00
"2819",4.368,0,239.51,0,0,18,2007-02-02 22:58:00
"2820",4.236,0,239.25,0,0,17,2007-02-02 22:59:00
"2821",4.072,0,240.04,0,0,18,2007-02-02 23:00:00
"2822",2.172,0,241.78,0,0,18,2007-02-02 23:01:00
"2823",1.746,0,240.33,0,0,17,2007-02-02 23:02:00
"2824",1.772,0,240.21,0,0,18,2007-02-02 23:03:00
"2825",1.818,0.124,239.67,0,0,18,2007-02-02 23:04:00
"2826",2.684,0.114,238.59,0,0,17,2007-02-02 23:05:00
"2827",3.616,0.104,237.87,0,0,18,2007-02-02 23:06:00
"2828",3.554,0.102,237.86,0,0,17,2007-02-02 23:07:00
"2829",3.596,0.102,237.86,0,0,17,2007-02-02 23:08:00
"2830",3.67,0.098,238.19,0,0,18,2007-02-02 23:09:00
"2831",3.746,0.086,238.52,0,0,17,2007-02-02 23:10:00
"2832",3.72,0.088,239.26,0,0,18,2007-02-02 23:11:00
"2833",3.71,0.09,240.02,0,0,17,2007-02-02 23:12:00
"2834",3.618,0.096,240.14,0,0,18,2007-02-02 23:13:00
"2835",3.612,0.096,239.97,0,0,18,2007-02-02 23:14:00
"2836",3.62,0.098,240.25,0,0,17,2007-02-02 23:15:00
"2837",3.62,0.098,240.27,0,0,18,2007-02-02 23:16:00
"2838",3.598,0.094,239.46,0,0,18,2007-02-02 23:17:00
"2839",3.576,0.092,238.71,0,0,17,2007-02-02 23:18:00
"2840",3.5,0,238.54,0,0,17,2007-02-02 23:19:00
"2841",3.492,0,238.97,0,0,18,2007-02-02 23:20:00
"2842",3.504,0,239.34,0,0,17,2007-02-02 23:21:00
"2843",3.516,0,239.81,0,0,18,2007-02-02 23:22:00
"2844",3.55,0,239.87,0,0,18,2007-02-02 23:23:00
"2845",3.578,0.074,239.36,0,0,17,2007-02-02 23:24:00
"2846",3.532,0.074,239.43,0,0,18,2007-02-02 23:25:00
"2847",3.476,0.076,239.4,0,0,17,2007-02-02 23:26:00
"2848",3.47,0.074,239.26,0,0,18,2007-02-02 23:27:00
"2849",3.474,0.076,239.35,0,0,18,2007-02-02 23:28:00
"2850",3.494,0.078,240.15,0,0,17,2007-02-02 23:29:00
"2851",3.492,0.08,240.17,0,0,18,2007-02-02 23:30:00
"2852",3.496,0.08,240.41,0,0,18,2007-02-02 23:31:00
"2853",3.498,0.08,240.5,0,0,17,2007-02-02 23:32:00
"2854",3.488,0.078,240.11,0,0,18,2007-02-02 23:33:00
"2855",3.48,0.074,239.99,0,0,18,2007-02-02 23:34:00
"2856",3.45,0,239.87,0,0,17,2007-02-02 23:35:00
"2857",3.518,0,239.84,0,0,18,2007-02-02 23:36:00
"2858",3.51,0,239.63,0,0,17,2007-02-02 23:37:00
"2859",3.498,0,239.21,0,0,18,2007-02-02 23:38:00
"2860",3.498,0,239.28,0,0,18,2007-02-02 23:39:00
"2861",3.496,0,239.21,0,0,17,2007-02-02 23:40:00
"2862",3.508,0,239.61,0,0,18,2007-02-02 23:41:00
"2863",3.506,0,239.51,0,0,17,2007-02-02 23:42:00
"2864",3.498,0,239.23,0,0,18,2007-02-02 23:43:00
"2865",3.532,0,238.75,0,0,17,2007-02-02 23:44:00
"2866",3.584,0.1,238.37,0,0,18,2007-02-02 23:45:00
"2867",3.616,0.104,239.66,0,0,17,2007-02-02 23:46:00
"2868",3.626,0.106,240.1,0,0,18,2007-02-02 23:47:00
"2869",3.634,0.108,240.47,0,0,18,2007-02-02 23:48:00
